"REF_DATE","GEO","DGUID","Primary heating system and type of energy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Electric forced air furnace","Percent","239","units ","0","v95639029","45.2","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Natural gas forced air furnace","Percent","239","units ","0","v95639030","45.3","92","","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Oil forced air furnace","Percent","239","units ","0","v95639031","45.4","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95639032","45.5","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95639033","45.6","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood pellets forced air furnace","Percent","239","units ","0","v95639034","45.7","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Propane forced air furnace","Percent","239","units ","0","v95639035","45.8","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other fuel forced air furnace","Percent","239","units ","0","v95639036","45.9","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Electric baseboard heaters","Percent","239","units ","0","v95639037","45.10","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Heating stove","Percent","239","units ","0","v95639038","45.11","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Electric heating stove","Percent","239","units ","0","v95639039","45.12","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Natural gas heating stove","Percent","239","units ","0","v95639040","45.13","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Oil heating stove","Percent","239","units ","0","v95639041","45.14","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood heating stove","Percent","239","units ","0","v95639042","45.15","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95639043","45.16","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood pellets heating stove","Percent","239","units ","0","v95639044","45.17","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Propane heating stove","Percent","239","units ","0","v95639045","45.18","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other fuel heating stove","Percent","239","units ","0","v95639046","45.19","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Boiler with hot water or steam radiators","Percent","239","units ","0","v95639047","45.20","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95639048","45.21","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95639049","45.22","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95639050","45.23","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95639051","45.24","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95639052","45.25","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95639053","45.26","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95639054","45.27","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95639055","45.28","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Electric radiant heating","Percent","239","units ","0","v95639056","45.29","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Heat pump","Percent","239","units ","0","v95639057","45.30","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other type of heating system","Percent","239","units ","0","v95639058","45.31","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other electric heating system","Percent","239","units ","0","v95639059","45.32","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other natural gas heating system","Percent","239","units ","0","v95639060","45.33","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other oil heating system","Percent","239","units ","0","v95639061","45.34","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other wood heating system","Percent","239","units ","0","v95639062","45.35","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95639063","45.36","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other wood pellets heating system","Percent","239","units ","0","v95639064","45.37","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other propane heating system","Percent","239","units ","0","v95639065","45.38","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other fuel heating system","Percent","239","units ","0","v95639066","45.39","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","All primary heating systems","Percent","239","units ","0","v107791608","46.40","93","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Electricity","Percent","239","units ","0","v107791609","46.41","41","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Natural gas","Percent","239","units ","0","v107791610","46.42","47","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Oil","Percent","239","units ","0","v107791611","46.43","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood or wood pellets","Percent","239","units ","0","v107791612","46.44","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood (excluding wood pellets)","Percent","239","units ","0","v107791613","46.45","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood pellets","Percent","239","units ","0","v107791614","46.46","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Propane","Percent","239","units ","0","v107791615","46.47","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other fuel","Percent","239","units ","0","v107791616","46.48","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Forced air furnace","Percent","239","units ","0","v95639067","46.1","37","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Electric forced air furnace","Percent","239","units ","0","v95639068","46.2","9","E","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Natural gas forced air furnace","Percent","239","units ","0","v95639069","46.3","87","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Oil forced air furnace","Percent","239","units ","0","v95639070","46.4","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95639071","46.5","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95639072","46.6","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood pellets forced air furnace","Percent","239","units ","0","v95639073","46.7","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Propane forced air furnace","Percent","239","units ","0","v95639074","46.8","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other fuel forced air furnace","Percent","239","units ","0","v95639075","46.9","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Electric baseboard heaters","Percent","239","units ","0","v95639076","46.10","25","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Heating stove","Percent","239","units ","0","v95639077","46.11","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Electric heating stove","Percent","239","units ","0","v95639078","46.12","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Natural gas heating stove","Percent","239","units ","0","v95639079","46.13","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Oil heating stove","Percent","239","units ","0","v95639080","46.14","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood heating stove","Percent","239","units ","0","v95639081","46.15","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95639082","46.16","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood pellets heating stove","Percent","239","units ","0","v95639083","46.17","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Propane heating stove","Percent","239","units ","0","v95639084","46.18","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other fuel heating stove","Percent","239","units ","0","v95639085","46.19","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Boiler with hot water or steam radiators","Percent","239","units ","0","v95639086","46.20","21","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95639087","46.21","26","E","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95639088","46.22","58","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95639089","46.23","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95639090","46.24","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95639091","46.25","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95639092","46.26","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95639093","46.27","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95639094","46.28","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Electric radiant heating","Percent","239","units ","0","v95639095","46.29","5","E","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Heat pump","Percent","239","units ","0","v95639096","46.30","3","E","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other type of heating system","Percent","239","units ","0","v95639097","46.31","4","E","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other electric heating system","Percent","239","units ","0","v95639098","46.32","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other natural gas heating system","Percent","239","units ","0","v95639099","46.33","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other oil heating system","Percent","239","units ","0","v95639100","46.34","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other wood heating system","Percent","239","units ","0","v95639101","46.35","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95639102","46.36","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other wood pellets heating system","Percent","239","units ","0","v95639103","46.37","","F","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Other propane heating system","Percent","239","units ","0","v95639104","46.38","","F","","","0"
